,UserID,MovieID,Number_Watched,Number_Watched_log
13145,9468449,4176,5,2.6094379124341005
13974,9469069,4176,1,1.0
934,9464544,95402,4,2.386294361119891
1540,9465091,95402,1,1.0
2401,9465800,95402,2,1.6931471805599454
3667,9466127,95402,1,1.0
5299,9466502,95402,1,1.0
6134,9466719,95402,1,1.0
6741,9466869,95402,2,1.6931471805599454
6850,9466907,95402,1,1.0
6907,9466925,95402,1,1.0
6952,9466954,95402,1,1.0
7046,9466988,95402,1,1.0
7196,9467014,95402,2,1.6931471805599454
8346,9467314,95402,1,1.0
9624,9467695,95402,5,2.6094379124341005
9706,9467733,95402,2,1.6931471805599454
10199,9467902,95402,1,1.0
10959,9468173,95402,1,1.0
11003,9468201,95402,1,1.0
12073,9468430,95402,20,3.995732273553991
14501,9469213,95402,1,1.0
936,9464544,109038,1,1.0
2524,9465826,109038,1,1.0
3982,9466209,109038,1,1.0
4321,9466266,109038,1,1.0
7164,9467012,109038,2,1.6931471805599454
9154,9467573,109038,2,1.6931471805599454
9230,9467588,109038,1,1.0
9579,9467677,109038,1,1.0
10371,9468018,109038,1,1.0
11449,9468334,109038,1,1.0
12141,9468430,109038,17,3.833213344056216
15875,9471684,109038,1,1.0
15970,9472263,109038,1,1.0
938,9464544,109047,1,1.0
1765,9465261,109047,1,1.0
2290,9465793,109047,1,1.0
4526,9466312,109047,1,1.0
5301,9466502,109047,1,1.0
10855,9468128,109047,1,1.0
12145,9468430,109047,7,2.9459101490553135
14261,9469143,109047,1,1.0
950,9464544,164639,1,1.0
1404,9464982,164639,1,1.0
1913,9465447,164639,1,1.0
2336,9465793,164639,1,1.0
2901,9465897,164639,1,1.0
3351,9466055,164639,1,1.0
4149,9466225,164639,1,1.0
5195,9466473,164639,1,1.0
6239,9466726,164639,1,1.0
6963,9466954,164639,1,1.0
7152,9467008,164639,1,1.0
7886,9467200,164639,1,1.0
8141,9467255,164639,2,1.6931471805599454
8388,9467314,164639,1,1.0
9334,9467607,164639,1,1.0
10510,9468018,164639,1,1.0
11214,9468255,164639,1,1.0
11606,9468353,164639,1,1.0
12642,9468430,164639,43,4.761200115693562
14537,9469213,164639,1,1.0
16137,9473154,164639,1,1.0
951,9464544,182224,1,1.0
1141,9464701,182224,2,1.6931471805599454
2509,9465815,182224,1,1.0
2789,9465863,182224,1,1.0
3117,9465997,182224,1,1.0
3537,9466103,182224,1,1.0
3918,9466183,182224,1,1.0
4874,9466392,182224,1,1.0
5147,9466471,182224,1,1.0
6177,9466719,182224,1,1.0
7711,9467145,182224,1,1.0
8436,9467327,182224,1,1.0
8617,9467392,182224,1,1.0
9386,9467625,182224,1,1.0
9539,9467664,182224,1,1.0
10304,9468009,182224,1,1.0
10513,9468018,182224,1,1.0
11520,9468344,182224,1,1.0
12652,9468430,182224,53,4.970291913552122
14086,9469091,182224,3,2.09861228866811
14702,9469237,182224,1,1.0
14913,9469278,182224,1,1.0
14949,9469288,182224,1,1.0
14968,9469295,182224,1,1.0
962,9464550,110233,1,1.0
5992,9466691,110233,1,1.0
11014,9468201,110233,1,1.0
11804,9468421,110233,1,1.0
14107,9469098,110233,2,1.6931471805599454
963,9464550,198697,2,1.6931471805599454
1681,9465175,198697,1,1.0
3039,9465947,198697,2,1.6931471805599454
3919,9466183,198697,1,1.0
4740,9466371,198697,3,2.09861228866811
5248,9466488,198697,1,1.0
6002,9466691,198697,2,1.6931471805599454
7181,9467012,198697,1,1.0
10517,9468018,198697,1,1.0
11187,9468252,198697,6,2.791759469228055
11508,9468341,198697,3,2.09861228866811
11638,9468360,198697,1,1.0
11811,9468421,198697,1,1.0
12657,9468430,198697,24,4.178053830347945
14757,9469240,198697,1,1.0
14914,9469278,198697,1,1.0
15116,9469332,198697,1,1.0
16085,9472839,198697,2,1.6931471805599454
16121,9472955,198697,1,1.0
965,9464550,871186,2,1.6931471805599454
3656,9466121,871186,1,1.0
11305,9468274,871186,1,1.0
15537,9471234,871186,1,1.0
16094,9472839,871186,1,1.0
16330,9473951,871186,1,1.0
973,9464560,146529,9,3.1972245773362196
2226,9465768,146529,1,1.0
2989,9465930,146529,1,1.0
3349,9466055,146529,1,1.0
4241,9466230,146529,1,1.0
4308,9466252,146529,1,1.0
7464,9467073,146529,1,1.0
7923,9467204,146529,1,1.0
8180,9467260,146529,1,1.0
10507,9468018,146529,1,1.0
11276,9468265,146529,1,1.0
12633,9468430,146529,12,3.4849066497880004
13939,9469060,146529,1,1.0
14360,9469151,146529,1,1.0
16264,9473808,146529,1,1.0
974,9464560,844491,1,1.0
8897,9467468,844491,1,1.0
13843,9469046,844491,1,1.0
14727,9469237,844491,2,1.6931471805599454
14773,9469242,844491,1,1.0
984,9464568,3279,1,1.0
5438,9466557,3279,1,1.0
6122,9466719,3279,1,1.0
7086,9466992,3279,2,1.6931471805599454
11986,9468430,3279,2,1.6931471805599454
987,9464568,109049,8,3.0794415416798357
1954,9465527,109049,1,1.0
3645,9466121,109049,1,1.0
5884,9466664,109049,5,2.6094379124341005
6396,9466787,109049,1,1.0
8468,9467335,109049,1,1.0
9796,9467759,109049,1,1.0
10718,9468057,109049,1,1.0
12147,9468430,109049,2,1.6931471805599454
994,9464568,110023,1,1.0
6254,9466730,110023,1,1.0
11730,9468396,110023,1,1.0
11834,9468422,110023,1,1.0
12493,9468430,110023,9,3.1972245773362196
14130,9469101,110023,2,1.6931471805599454
15760,9471450,110023,1,1.0
998,9464568,110489,1,1.0
1284,9464879,110489,2,1.6931471805599454
1417,9464991,110489,1,1.0
1991,9465572,110489,1,1.0
3343,9466055,110489,3,2.09861228866811
3452,9466083,110489,1,1.0
3593,9466106,110489,1,1.0
4345,9466266,110489,1,1.0
4947,9466414,110489,1,1.0
5329,9466507,110489,1,1.0
5492,9466557,110489,1,1.0
5585,9466589,110489,1,1.0
6511,9466804,110489,1,1.0
6578,9466843,110489,1,1.0
7403,9467053,110489,1,1.0
8312,9467304,110489,1,1.0
12590,9468430,110489,43,4.761200115693562
15115,9469332,110489,1,1.0
15585,9471258,110489,1,1.0
15866,9471681,110489,3,2.09861228866811
15967,9472260,110489,1,1.0
16268,9473810,110489,1,1.0
16353,9473963,110489,1,1.0
16432,9474301,110489,1,1.0
1000,9464568,198938,1,1.0
1148,9464710,198938,1,1.0
3561,9466104,198938,1,1.0
7802,9467166,198938,1,1.0
8760,9467419,198938,1,1.0
10529,9468018,198938,5,2.6094379124341005
10990,9468193,198938,1,1.0
11917,9468425,198938,1,1.0
12683,9468430,198938,9,3.1972245773362196
13195,9468449,198938,1,1.0
15629,9471348,198938,1,1.0
1014,9464608,103258,1,1.0
1274,9464879,103258,1,1.0
1738,9465231,103258,1,1.0
2402,9465800,103258,2,1.6931471805599454
2732,9465863,103258,1,1.0
3079,9465984,103258,1,1.0
3200,9466023,103258,1,1.0
3757,9466150,103258,1,1.0
4191,9466230,103258,3,2.09861228866811
4960,9466422,103258,1,1.0
5120,9466471,103258,1,1.0
5595,9466594,103258,1,1.0
5772,9466634,103258,1,1.0
5800,9466639,103258,1,1.0
6218,9466726,103258,1,1.0
6312,9466751,103258,1,1.0
6871,9466914,103258,2,1.6931471805599454
7024,9466985,103258,1,1.0
7042,9466986,103258,1,1.0
7395,9467053,103258,3,2.09861228866811
8574,9467383,103258,1,1.0
8798,9467432,103258,1,1.0
8875,9467468,103258,1,1.0
9077,9467543,103258,4,2.386294361119891
9142,9467563,103258,1,1.0
9217,9467588,103258,4,2.386294361119891
9598,9467679,103258,1,1.0
9736,9467736,103258,1,1.0
9794,9467759,103258,1,1.0
10353,9468018,103258,2,1.6931471805599454
10997,9468195,103258,1,1.0
11773,9468421,103258,1,1.0
11859,9468425,103258,1,1.0
12083,9468430,103258,53,4.970291913552122
13797,9469035,103258,1,1.0
14003,9469076,103258,1,1.0
14670,9469237,103258,1,1.0
15218,9469421,103258,1,1.0
15561,9471258,103258,2,1.6931471805599454
15735,9471447,103258,2,1.6931471805599454
1021,9464608,110578,2,1.6931471805599454
1111,9464669,110578,1,1.0
4805,9466391,110578,1,1.0
7389,9467052,110578,1,1.0
9261,9467588,110578,8,3.0794415416798357
9646,9467695,110578,1,1.0
9809,9467763,110578,1,1.0
11273,9468265,110578,1,1.0
12596,9468430,110578,9,3.1972245773362196
14433,9469184,110578,1,1.0
1035,9464615,109182,1,1.0
3247,9466042,109182,1,1.0
10394,9468018,109182,1,1.0
12216,9468430,109182,4,2.386294361119891
15519,9471234,109182,1,1.0
1036,9464615,109191,1,1.0
1839,9465353,109191,1,1.0
2000,9465577,109191,1,1.0
2146,9465680,109191,2,1.6931471805599454
2299,9465793,109191,5,2.6094379124341005
2532,9465826,109191,2,1.6931471805599454
3207,9466030,109191,1,1.0
3230,9466038,109191,1,1.0
3324,9466055,109191,1,1.0
3460,9466085,109191,1,1.0
3625,9466110,109191,1,1.0
3794,9466162,109191,2,1.6931471805599454
3994,9466209,109191,1,1.0
4131,9466225,109191,1,1.0
4536,9466312,109191,1,1.0
4991,9466428,109191,1,1.0
5794,9466636,109191,1,1.0
5890,9466664,109191,1,1.0
6101,9466710,109191,2,1.6931471805599454
6469,9466799,109191,2,1.6931471805599454
6636,9466850,109191,1,1.0
6874,9466914,109191,2,1.6931471805599454
7059,9466990,109191,2,1.6931471805599454
8081,9467255,109191,3,2.09861228866811
9025,9467532,109191,1,1.0
9087,9467543,109191,3,2.09861228866811
9129,9467550,109191,1,1.0
9510,9467662,109191,1,1.0
9581,9467677,109191,1,1.0
9611,9467683,109191,1,1.0
9635,9467695,109191,1,1.0
9755,9467748,109191,1,1.0
9850,9467780,109191,2,1.6931471805599454
9976,9467847,109191,1,1.0
9994,9467853,109191,1,1.0
10149,9467898,109191,1,1.0
10396,9468018,109191,1,1.0
10652,9468038,109191,1,1.0
10683,9468050,109191,1,1.0
10923,9468160,109191,1,1.0
10976,9468189,109191,1,1.0
11263,9468265,109191,2,1.6931471805599454
11307,9468275,109191,1,1.0
11514,9468344,109191,1,1.0
11690,9468370,109191,1,1.0
11784,9468421,109191,4,2.386294361119891
11886,9468425,109191,2,1.6931471805599454
11943,9468427,109191,1,1.0
12220,9468430,109191,124,5.820281565605037
13107,9468440,109191,1,1.0
13759,9469027,109191,1,1.0
13852,9469047,109191,1,1.0
14211,9469132,109191,1,1.0
15040,9469306,109191,2,1.6931471805599454
15137,9469343,109191,1,1.0
15178,9469396,109191,1,1.0
15294,9469544,109191,1,1.0
16074,9472837,109191,1,1.0
1042,9464615,109399,1,1.0
1279,9464879,109399,1,1.0
1338,9464901,109399,1,1.0
1457,9465045,109399,2,1.6931471805599454
2599,9465829,109399,1,1.0
4002,9466209,109399,1,1.0
4219,9466230,109399,7,2.9459101490553135
4337,9466266,109399,1,1.0
5306,9466502,109399,1,1.0
5778,9466634,109399,1,1.0
5828,9466644,109399,1,1.0
7687,9467145,109399,1,1.0
8870,9467458,109399,1,1.0
9531,9467664,109399,1,1.0
9827,9467772,109399,2,1.6931471805599454
10246,9467935,109399,2,1.6931471805599454
10643,9468037,109399,1,1.0
10731,9468057,109399,1,1.0
12324,9468430,109399,50,4.912023005428146
13465,9468990,109399,2,1.6931471805599454
13612,9469013,109399,1,1.0
13684,9469022,109399,1,1.0
14573,9469215,109399,1,1.0
14933,9469285,109399,1,1.0
15252,9469519,109399,9,3.1972245773362196
1046,9464615,112745,1,1.0
3093,9465984,112745,1,1.0
4101,9466223,112745,2,1.6931471805599454
4870,9466392,112745,1,1.0
5191,9466473,112745,5,2.6094379124341005
6482,9466799,112745,1,1.0
7126,9467000,112745,3,2.09861228866811
7659,9467143,112745,1,1.0
7885,9467200,112745,1,1.0
8226,9467277,112745,2,1.6931471805599454
9115,9467545,112745,1,1.0
9264,9467588,112745,1,1.0
10175,9467898,112745,2,1.6931471805599454
12609,9468430,112745,33,4.49650756146648
13139,9468446,112745,1,1.0
16485,9474885,112745,3,2.09861228866811
1065,9464631,108984,2,1.6931471805599454
1763,9465261,108984,1,1.0
2285,9465793,108984,2,1.6931471805599454
2702,9465861,108984,1,1.0
3082,9465984,108984,1,1.0
3758,9466150,108984,1,1.0
4069,9466220,108984,2,1.6931471805599454
4263,9466236,108984,1,1.0
4827,9466392,108984,1,1.0
5617,9466595,108984,1,1.0
5789,9466636,108984,7,2.9459101490553135
6357,9466774,108984,1,1.0
7242,9467016,108984,1,1.0
7302,9467027,108984,1,1.0
8050,9467255,108984,1,1.0
8916,9467474,108984,1,1.0
10359,9468018,108984,2,1.6931471805599454
11526,9468345,108984,6,2.791759469228055
11551,9468349,108984,1,1.0
11653,9468366,108984,1,1.0
12108,9468430,108984,23,4.13549421592915
13357,9468938,108984,1,1.0
16132,9473154,108984,1,1.0
16271,9473815,108984,2,1.6931471805599454
16349,9473963,108984,1,1.0
1067,9464631,109156,1,1.0
1794,9465282,109156,2,1.6931471805599454
2185,9465762,109156,1,1.0
3489,9466094,109156,1,1.0
3684,9466128,109156,2,1.6931471805599454
5366,9466515,109156,1,1.0
6148,9466719,109156,2,1.6931471805599454
6821,9466887,109156,2,1.6931471805599454
7648,9467143,109156,1,1.0
8961,9467503,109156,1,1.0
9982,9467849,109156,1,1.0
11559,9468349,109156,1,1.0
11942,9468427,109156,1,1.0
12198,9468430,109156,44,4.7841896339182615
13583,9469011,109156,1,1.0
14343,9469151,109156,1,1.0
14846,9469263,109156,2,1.6931471805599454
15471,9471137,109156,1,1.0
15739,9471447,109156,3,2.09861228866811
16454,9474500,109156,1,1.0
1078,9464650,198895,1,1.0
3539,9466103,198895,1,1.0
4662,9466348,198895,1,1.0
4742,9466371,198895,1,1.0
6006,9466691,198895,1,1.0
6693,9466851,198895,1,1.0
7712,9467145,198895,1,1.0
12679,9468430,198895,5,2.6094379124341005
1081,9464658,877,1,1.0
1312,9464883,877,1,1.0
1626,9465130,877,1,1.0
4697,9466371,877,1,1.0
4811,9466392,877,1,1.0
6385,9466787,877,7,2.9459101490553135
7189,9467014,877,1,1.0
7248,9467020,877,2,1.6931471805599454
7317,9467034,877,2,1.6931471805599454
7930,9467214,877,1,1.0
8331,9467314,877,1,1.0
10320,9468018,877,1,1.0
10637,9468037,877,1,1.0
11537,9468349,877,1,1.0
11839,9468425,877,1,1.0
11971,9468430,877,43,4.761200115693562
14325,9469151,877,3,2.09861228866811
14666,9469237,877,1,1.0
14738,9469240,877,1,1.0
1086,9464658,109207,1,1.0
5572,9466588,109207,1,1.0
9088,9467543,109207,1,1.0
12227,9468430,109207,10,3.302585092994046
13173,9468449,109207,1,1.0
15095,9469321,109207,1,1.0
1091,9464659,109010,1,1.0
5916,9466676,109010,1,1.0
5959,9466691,109010,1,1.0
6097,9466710,109010,1,1.0
6269,9466740,109010,4,2.386294361119891
6954,9466954,109010,1,1.0
9426,9467636,109010,2,1.6931471805599454
9981,9467849,109010,1,1.0
10297,9468009,109010,1,1.0
12124,9468430,109010,3,2.09861228866811
13512,9468999,109010,1,1.0
13912,9469060,109010,1,1.0
14647,9469229,109010,2,1.6931471805599454
1092,9464659,109012,1,1.0
1694,9465178,109012,2,1.6931471805599454
2489,9465815,109012,1,1.0
4598,9466325,109012,1,1.0
5218,9466488,109012,1,1.0
6851,9466907,109012,1,1.0
10366,9468018,109012,1,1.0
11258,9468265,109012,1,1.0
12125,9468430,109012,16,3.772588722239781
15287,9469544,109012,1,1.0
16260,9473808,109012,1,1.0
1097,9464659,499331,1,1.0
2359,9465793,499331,1,1.0
4034,9466209,499331,1,1.0
6617,9466846,499331,1,1.0
9499,9467660,499331,1,1.0
12900,9468430,499331,3,2.09861228866811
1098,9464659,601173,1,1.0
6013,9466691,601173,2,1.6931471805599454
12931,9468430,601173,13,3.5649493574615367
13779,9469027,601173,1,1.0
13802,9469035,601173,2,1.6931471805599454
14712,9469237,601173,1,1.0
1105,9464669,109033,1,1.0
2636,9465831,109033,1,1.0
9228,9467588,109033,1,1.0
10213,9467909,109033,1,1.0
12138,9468430,109033,6,2.791759469228055
15288,9469544,109033,1,1.0
15404,9470599,109033,1,1.0
1108,9464669,109157,1,1.0
1314,9464883,109157,1,1.0
1798,9465291,109157,1,1.0
3104,9465997,109157,1,1.0
3574,9466105,109157,2,1.6931471805599454
4071,9466220,109157,1,1.0
4386,9466278,109157,1,1.0
4840,9466392,109157,2,1.6931471805599454
6225,9466726,109157,1,1.0
6760,9466876,109157,1,1.0
6984,9466969,109157,1,1.0
7209,9467014,109157,1,1.0
7383,9467052,109157,1,1.0
7606,9467130,109157,1,1.0
7882,9467200,109157,1,1.0
8013,9467254,109157,1,1.0
9237,9467588,109157,2,1.6931471805599454
10681,9468050,109157,13,3.5649493574615367
11157,9468247,109157,1,1.0
11261,9468265,109157,1,1.0
12199,9468430,109157,51,4.931825632724326
13814,9469042,109157,1,1.0
14429,9469184,109157,1,1.0
14676,9469237,109157,1,1.0
15290,9469544,109157,3,2.09861228866811
1112,9464669,271275,1,1.0
3429,9466066,271275,1,1.0
9271,9467588,271275,1,1.0
12787,9468430,271275,4,2.386294361119891
14311,9469149,271275,1,1.0
14367,9469151,271275,1,1.0
15696,9471432,271275,1,1.0
1114,9464669,588253,1,1.0
3464,9466085,588253,2,1.6931471805599454
4036,9466209,588253,2,1.6931471805599454
4581,9466312,588253,1,1.0
6072,9466696,588253,1,1.0
8442,9467327,588253,1,1.0
9053,9467534,588253,1,1.0
12929,9468430,588253,5,2.6094379124341005
14610,9469222,588253,1,1.0
14711,9469237,588253,1,1.0
14919,9469278,588253,1,1.0
1120,9464682,109155,2,1.6931471805599454
2752,9465863,109155,1,1.0
3801,9466163,109155,1,1.0
3810,9466164,109155,1,1.0
4397,9466282,109155,1,1.0
5127,9466471,109155,1,1.0
6224,9466726,109155,2,1.6931471805599454
7270,9467020,109155,1,1.0
8845,9467453,109155,2,1.6931471805599454
9288,9467596,109155,2,1.6931471805599454
9300,9467600,109155,1,1.0
10276,9467983,109155,2,1.6931471805599454
11679,9468369,109155,25,4.218875824868201
12197,9468430,109155,26,4.258096538021482
13289,9468465,109155,2,1.6931471805599454
13756,9469027,109155,2,1.6931471805599454
14305,9469149,109155,1,1.0
1122,9464682,795443,1,1.0
1444,9465027,795443,2,1.6931471805599454
1965,9465540,795443,1,1.0
2251,9465782,795443,1,1.0
3543,9466103,795443,2,1.6931471805599454
6015,9466691,795443,1,1.0
12986,9468430,795443,4,2.386294361119891
13236,9468452,795443,1,1.0
14142,9469105,795443,1,1.0
14613,9469222,795443,1,1.0
1136,9464701,108993,1,1.0
1470,9465051,108993,1,1.0
2926,9465921,108993,2,1.6931471805599454
2965,9465928,108993,1,1.0
3009,9465947,108993,1,1.0
3206,9466030,108993,1,1.0
4829,9466392,108993,1,1.0
5956,9466691,108993,1,1.0
6395,9466787,108993,1,1.0
7054,9466990,108993,1,1.0
9628,9467695,108993,1,1.0
12113,9468430,108993,33,4.49650756146648
13784,9469029,108993,1,1.0
1150,9464710,480436,3,2.09861228866811
4109,9466223,480436,1,1.0
4696,9466364,480436,1,1.0
5651,9466598,480436,2,1.6931471805599454
9473,9467649,480436,1,1.0
9695,9467731,480436,1,1.0
10572,9468018,480436,1,1.0
10767,9468067,480436,1,1.0
12890,9468430,480436,14,3.6390573296152584
1161,9464734,88768,1,1.0
1673,9465175,88768,1,1.0
2920,9465921,88768,1,1.0
3698,9466137,88768,1,1.0
5387,9466542,88768,1,1.0
6932,9466953,88768,1,1.0
7375,9467052,88768,4,2.386294361119891
8190,9467273,88768,1,1.0
9072,9467543,88768,1,1.0
9211,9467588,88768,1,1.0
11851,9468425,88768,1,1.0
12050,9468430,88768,8,3.0794415416798357
13810,9469042,88768,1,1.0
15751,9471450,88768,1,1.0
1182,9464745,277003,1,1.0
2346,9465793,277003,1,1.0
3513,9466095,277003,2,1.6931471805599454
10305,9468009,277003,1,1.0
10991,9468193,277003,1,1.0
12795,9468430,277003,12,3.4849066497880004
13253,9468455,277003,3,2.09861228866811
15589,9471258,277003,1,1.0
1189,9464746,110135,1,1.0
3386,9466060,110135,2,1.6931471805599454
4476,9466302,110135,1,1.0
6919,9466934,110135,1,1.0
8118,9467255,110135,2,1.6931471805599454
8646,9467394,110135,1,1.0
9917,9467819,110135,1,1.0
10488,9468018,110135,1,1.0
11334,9468299,110135,1,1.0
12534,9468430,110135,8,3.0794415416798357
13930,9469060,110135,2,1.6931471805599454
15236,9469454,110135,1,1.0
15300,9469544,110135,1,1.0
1191,9464746,465897,5,2.6094379124341005
1460,9465045,465897,1,1.0
3357,9466055,465897,1,1.0
10205,9467902,465897,1,1.0
10570,9468018,465897,1,1.0
10912,9468139,465897,1,1.0
11146,9468238,465897,1,1.0
11608,9468353,465897,1,1.0
12881,9468430,465897,7,2.9459101490553135
14089,9469091,465897,1,1.0
1203,9464770,93683,1,1.0
1397,9464982,93683,1,1.0
1448,9465035,93683,1,1.0
2179,9465762,93683,1,1.0
2278,9465793,93683,5,2.6094379124341005
2892,9465897,93683,1,1.0
4516,9466312,93683,1,1.0
4597,9466325,93683,1,1.0
4980,9466428,93683,1,1.0
5298,9466502,93683,2,1.6931471805599454
5823,9466643,93683,1,1.0
6605,9466846,93683,1,1.0
7195,9467014,93683,1,1.0
7258,9467020,93683,1,1.0
7512,9467098,93683,1,1.0
7568,9467110,93683,1,1.0
8280,9467304,93683,2,1.6931471805599454
9557,9467674,93683,1,1.0
10347,9468018,93683,3,2.09861228866811
11135,9468234,93683,1,1.0
11771,9468421,93683,2,1.6931471805599454
12069,9468430,93683,25,4.218875824868201
13153,9468449,93683,1,1.0
14594,9469222,93683,1,1.0
14628,9469224,93683,1,1.0
14741,9469240,93683,1,1.0
15036,9469306,93683,1,1.0
15325,9469643,93683,1,1.0
1221,9464831,109317,1,1.0
1531,9465069,109317,1,1.0
4075,9466220,109317,2,1.6931471805599454
4998,9466428,109317,1,1.0
5840,9466648,109317,1,1.0
6610,9466846,109317,2,1.6931471805599454
6720,9466863,109317,2,1.6931471805599454
7408,9467063,109317,1,1.0
10413,9468018,109317,1,1.0
11176,9468252,109317,1,1.0
12287,9468430,109317,9,3.1972245773362196
14350,9469151,109317,2,1.6931471805599454
1222,9464831,110224,1,1.0
9433,9467636,110224,1,1.0
11902,9468425,110224,2,1.6931471805599454
12564,9468430,110224,14,3.6390573296152584
16430,9474301,110224,1,1.0
1229,9464831,660050,1,1.0
2166,9465751,660050,1,1.0
3598,9466106,660050,1,1.0
4949,9466414,660050,1,1.0
5515,9466557,660050,3,2.09861228866811
7287,9467020,660050,1,1.0
9930,9467819,660050,2,1.6931471805599454
10187,9467898,660050,1,1.0
11822,9468421,660050,1,1.0
12946,9468430,660050,5,2.6094379124341005
13441,9468986,660050,2,1.6931471805599454
13648,9469016,660050,1,1.0
16265,9473808,660050,1,1.0
16317,9473944,660050,1,1.0
1262,9464878,101896,1,1.0
3606,9466108,101896,1,1.0
4189,9466230,101896,1,1.0
5951,9466691,101896,2,1.6931471805599454
7197,9467014,101896,1,1.0
7321,9467034,101896,1,1.0
9707,9467733,101896,3,2.09861228866811
10350,9468018,101896,1,1.0
10665,9468050,101896,1,1.0
12079,9468430,101896,23,4.13549421592915
14468,9469208,101896,1,1.0
14644,9469229,101896,2,1.6931471805599454
1267,9464878,112763,2,1.6931471805599454
2330,9465793,112763,3,2.09861228866811
2900,9465897,112763,1,1.0
3037,9465947,112763,1,1.0
4021,9466209,112763,1,1.0
6579,9466843,112763,1,1.0
8329,9467305,112763,1,1.0
10504,9468018,112763,4,2.386294361119891
12613,9468430,112763,30,4.401197381662156
13691,9469022,112763,2,1.6931471805599454
13772,9469027,112763,1,1.0
1271,9464879,77734,2,1.6931471805599454
2015,9465578,77734,1,1.0
2127,9465676,77734,8,3.0794415416798357
7977,9467252,77734,1,1.0
8713,9467405,77734,2,1.6931471805599454
10131,9467898,77734,1,1.0
11934,9468427,77734,1,1.0
12017,9468430,77734,23,4.13549421592915
14625,9469224,77734,1,1.0
15070,9469309,77734,1,1.0
15167,9469391,77734,2,1.6931471805599454
15991,9472361,77734,1,1.0
1273,9464879,103236,1,1.0
3879,9466183,103236,2,1.6931471805599454
6651,9466851,103236,1,1.0
7300,9467027,103236,2,1.6931471805599454
12082,9468430,103236,6,2.791759469228055
13453,9468990,103236,1,1.0
14504,9469213,103236,1,1.0
1303,9464882,109170,1,1.0
1477,9465051,109170,1,1.0
2186,9465762,109170,1,1.0
3992,9466209,109170,1,1.0
4211,9466230,109170,1,1.0
5274,9466489,109170,4,2.386294361119891
5294,9466496,109170,2,1.6931471805599454
5367,9466515,109170,1,1.0
5793,9466636,109170,3,2.09861228866811
6029,9466692,109170,1,1.0
6226,9466726,109170,2,1.6931471805599454
6402,9466787,109170,1,1.0
7448,9467073,109170,1,1.0
8014,9467254,109170,2,1.6931471805599454
8077,9467255,109170,1,1.0
8504,9467345,109170,1,1.0
9240,9467588,109170,15,3.70805020110221
9345,9467615,109170,1,1.0
9399,9467630,109170,1,1.0
9496,9467660,109170,1,1.0
9564,9467674,109170,1,1.0
10230,9467911,109170,1,1.0
10623,9468022,109170,1,1.0
10682,9468050,109170,26,4.258096538021482
11262,9468265,109170,7,2.9459101490553135
11884,9468425,109170,12,3.4849066497880004
12208,9468430,109170,62,5.127134385045092
13682,9469022,109170,1,1.0
13758,9469027,109170,8,3.0794415416798357
13815,9469042,109170,17,3.833213344056216
14430,9469184,109170,6,2.791759469228055
14677,9469237,109170,4,2.386294361119891
15292,9469544,109170,6,2.791759469228055
1316,9464883,318864,1,1.0
1369,9464922,318864,2,1.6931471805599454
2793,9465863,318864,1,1.0
3120,9465997,318864,1,1.0
3477,9466090,318864,1,1.0
4151,9466225,318864,1,1.0
4748,9466371,318864,1,1.0
5030,9466428,318864,1,1.0
5869,9466661,318864,1,1.0
6745,9466869,318864,1,1.0
8003,9467252,318864,2,1.6931471805599454
8151,9467255,318864,2,1.6931471805599454
8671,9467397,318864,1,1.0
8958,9467502,318864,1,1.0
9613,9467683,318864,1,1.0
10556,9468018,318864,1,1.0
10630,9468026,318864,1,1.0
11051,9468210,318864,1,1.0
11734,9468396,318864,1,1.0
11922,9468425,318864,4,2.386294361119891
12818,9468430,318864,26,4.258096538021482
13967,9469062,318864,3,2.09861228866811
14088,9469091,318864,1,1.0
14126,9469100,318864,1,1.0
14542,9469213,318864,1,1.0
15891,9471784,318864,1,1.0
1317,9464883,611369,1,1.0
3936,9466186,611369,1,1.0
5751,9466622,611369,1,1.0
9474,9467649,611369,1,1.0
10584,9468018,611369,1,1.0
12933,9468430,611369,3,2.09861228866811
1323,9464896,80645,1,1.0
2956,9465928,80645,1,1.0
3227,9466038,80645,1,1.0
7632,9467143,80645,1,1.0
11543,9468349,80645,3,2.09861228866811
12022,9468430,80645,5,2.6094379124341005
13258,9468463,80645,2,1.6931471805599454
14493,9469213,80645,1,1.0
1328,9464896,110029,1,1.0
1978,9465568,110029,1,1.0
2606,9465829,110029,1,1.0
2950,9465927,110029,2,1.6931471805599454
3675,9466127,110029,1,1.0
5779,9466634,110029,3,2.09861228866811
8113,9467255,110029,1,1.0
8430,9467327,110029,1,1.0
8995,9467531,110029,3,2.09861228866811
10476,9468018,110029,1,1.0
12499,9468430,110029,6,2.791759469228055
16011,9472361,110029,1,1.0
1334,9464901,109087,1,1.0
4420,9466295,109087,1,1.0
5963,9466691,109087,1,1.0
6248,9466730,109087,1,1.0
6889,9466917,109087,1,1.0
8293,9467304,109087,1,1.0
8581,9467383,109087,2,1.6931471805599454
10616,9468020,109087,1,1.0
12164,9468430,109087,38,4.637586159726386
13608,9469013,109087,1,1.0
14782,9469247,109087,1,1.0
14842,9469263,109087,1,1.0
15451,9470931,109087,1,1.0
1335,9464901,109097,1,1.0
3403,9466066,109097,1,1.0
4205,9466230,109097,2,1.6931471805599454
8066,9467255,109097,1,1.0
9356,9467619,109097,1,1.0
